Tweet,Sentiment,Casefolding,Cleansing,Tokenizing,Stopword,Stemming,Dataclean
"Tip dan trik mencegah kebocoran data pribadi

Maraknya peretasan dan kebocoran data penting sedang menjadi topik hangat. Terdapat beberapa tips pakar teknologi dan komunikasi untuk masyarakat agar bebas dari peretasan dunia maya.

Simak lebih lanjut di https://t.co/dK3pHOSTjf https://t.co/tpVdhCsiZv",positive,"tip dan trik mencegah kebocoran data pribadi

maraknya peretasan dan kebocoran data penting sedang menjadi topik hangat. terdapat beberapa tips pakar teknologi dan komunikasi untuk masyarakat agar bebas dari peretasan dunia maya.

simak lebih lanjut di https://t.co/dk3phostjf https://t.co/tpvdhcsizv",tip dan trik mencegah kebocoran data pribadi maraknya peretasan dan kebocoran data penting sedang menjadi topik hangat  terdapat beberapa tips pakar teknologi dan komunikasi untuk masyarakat agar bebas dari peretasan dunia maya  simak lebih lanjut di ,"['tip', 'dan', 'trik', 'mencegah', 'kebocoran', 'data', 'pribadi', 'maraknya', 'peretasan', 'dan', 'kebocoran', 'data', 'penting', 'sedang', 'menjadi', 'topik', 'hangat', 'terdapat', 'beberapa', 'tips', 'pakar', 'teknologi', 'dan', 'komunikasi', 'untuk', 'masyarakat', 'agar', 'bebas', 'dari', 'peretasan', 'dunia', 'maya', 'simak', 'lebih', 'lanjut', 'di']","['tip', 'trik', 'mencegah', 'kebocoran', 'data', 'pribadi', 'maraknya', 'peretasan', 'kebocoran', 'data', 'topik', 'hangat', 'tips', 'pakar', 'teknologi', 'komunikasi', 'masyarakat', 'bebas', 'peretasan', 'dunia', 'maya', 'simak']","['tip', 'trik', 'cegah', 'bocor', 'data', 'pribadi', 'marak', 'retas', 'bocor', 'data', 'topik', 'hangat', 'tips', 'pakar', 'teknologi', 'komunikasi', 'masyarakat', 'bebas', 'retas', 'dunia', 'maya', 'simak']","T i p   d a n   t r i k   m e n c e g a h   k e b o c o r a n   d a t a   p r i b a d i 
 
 M a r a k n y a   p e r e t a s a n   d a n   k e b o c o r a n   d a t a   p e n t i n g   s e d a n g   m e n j a d i   t o p i k   h a n g a t .   T e r d a p a t   b e b e r a p a   t i p s   p a k a r   t e k n o l o g i   d a n   k o m u n i k a s i   u n t u k   m a s y a r a k a t   a g a r   b e b a s   d a r i   p e r e t a s a n   d u n i a   m a y a . 
 
 S i m a k   l e b i h   l a n j u t   d i   h t t p s : / / t . c o / d K 3 p H O S T j f   h t t p s : / / t . c o / t p V d h C s i Z v"
"@detikcom Setelah menyangkali adanya kebocoran data, akhirnya ada langkah konkrit yang bisa diambil ya. Syukurlah. Lebih baik terlambat daripada tidak sama sekali.",positive,"@detikcom setelah menyangkali adanya kebocoran data, akhirnya ada langkah konkrit yang bisa diambil ya. syukurlah. lebih baik terlambat daripada tidak sama sekali.", setelah menyangkali adanya kebocoran data  akhirnya ada langkah konkrit yang bisa diambil ya  syukurlah  lebih baik terlambat daripada tidak sama sekali ,"['setelah', 'menyangkali', 'adanya', 'kebocoran', 'data', 'akhirnya', 'ada', 'langkah', 'konkrit', 'yang', 'bisa', 'diambil', 'ya', 'syukurlah', 'lebih', 'baik', 'terlambat', 'daripada', 'tidak', 'sama', 'sekali']","['menyangkali', 'kebocoran', 'data', 'langkah', 'konkrit', 'diambil', 'syukurlah', 'terlambat']","['sangkal', 'bocor', 'data', 'langkah', 'konkrit', 'ambil', 'syukur', 'lambat']","@ d e t i k c o m   S e t e l a h   m e n y a n g k a l i   a d a n y a   k e b o c o r a n   d a t a ,   a k h i r n y a   a d a   l a n g k a h   k o n k r i t   y a n g   b i s a   d i a m b i l   y a .   S y u k u r l a h .   L e b i h   b a i k   t e r l a m b a t   d a r i p a d a   t i d a k   s a m a   s e k a l i ."
"Terkait maraknya kebocoran data, Menkominfo @PlateJohnny berharap RUU PDP dapat segera disahkan https://t.co/H5rhjXo9zk",positive,"terkait maraknya kebocoran data, menkominfo @platejohnny berharap ruu pdp dapat segera disahkan https://t.co/h5rhjxo9zk",terkait maraknya kebocoran data  menkominfo berharap ruu pdp dapat segera disahkan ,"['terkait', 'maraknya', 'kebocoran', 'data', 'menkominfo', 'berharap', 'ruu', 'pdp', 'dapat', 'segera', 'disahkan']","['terkait', 'maraknya', 'kebocoran', 'data', 'menkominfo', 'berharap', 'ruu', 'pdp', 'disahkan']","['kait', 'marak', 'bocor', 'data', 'menkominfo', 'harap', 'ruu', 'pdp', 'sah']","T e r k a i t   m a r a k n y a   k e b o c o r a n   d a t a ,   M e n k o m i n f o   @ P l a t e J o h n n y   b e r h a r a p   R U U   P D P   d a p a t   s e g e r a   d i s a h k a n   h t t p s : / / t . c o / H 5 r h j X o 9 z k"
"Nah, terus wajib pake iPhone yg sekuritas tertinggi. Walau ini cuma hacker abal abal sales online. Untuk menghindari kebocoran data lainnya.",positive,"nah, terus wajib pake iphone yg sekuritas tertinggi. walau ini cuma hacker abal abal sales online. untuk menghindari kebocoran data lainnya.",nah  terus wajib pake iphone yg sekuritas tertinggi  walau ini cuma hacker abal abal sales online  untuk menghindari kebocoran data lainnya ,"['nah', 'terus', 'wajib', 'pake', 'iphone', 'yg', 'sekuritas', 'tertinggi', 'walau', 'ini', 'cuma', 'hacker', 'abal', 'abal', 'sales', 'online', 'untuk', 'menghindari', 'kebocoran', 'data', 'lainnya']","['wajib', 'pake', 'iphone', 'sekuritas', 'tertinggi', 'hacker', 'abal', 'abal', 'sales', 'online', 'menghindari', 'kebocoran', 'data']","['wajib', 'pake', 'iphone', 'sekuritas', 'tinggi', 'hacker', 'abal', 'abal', 'sales', 'online', 'hindar', 'bocor', 'data']","N a h ,   t e r u s   w a j i b   p a k e   i P h o n e   y g   s e k u r i t a s   t e r t i n g g i .   W a l a u   i n i   c u m a   h a c k e r   a b a l   a b a l   s a l e s   o n l i n e .   U n t u k   m e n g h i n d a r i   k e b o c o r a n   d a t a   l a i n n y a ."
"Kebocoran data itu masalah serius, tapi kadang dikasih solusi yang kayak bercanda. Wah, emang perlu di-Musyawarah-in nih!

| Musyawarah https://t.co/naWVvi714V",positive,"kebocoran data itu masalah serius, tapi kadang dikasih solusi yang kayak bercanda. wah, emang perlu di-musyawarah-in nih!

| musyawarah https://t.co/nawvvi714v",kebocoran data itu masalah serius  tapi kadang dikasih solusi yang kayak bercanda  wah  emang perlu di musyawarah in nih    musyawarah ,"['kebocoran', 'data', 'itu', 'masalah', 'serius', 'tapi', 'kadang', 'dikasih', 'solusi', 'yang', 'kayak', 'bercanda', 'wah', 'emang', 'perlu', 'di', 'musyawarah', 'in', 'nih', 'musyawarah']","['kebocoran', 'data', 'serius', 'kadang', 'dikasih', 'solusi', 'kayak', 'bercanda', 'emang', 'musyawarah', 'in', 'musyawarah']","['bocor', 'data', 'serius', 'kadang', 'kasih', 'solusi', 'kayak', 'canda', 'emang', 'musyawarah', 'in', 'musyawarah']","K e b o c o r a n   d a t a   i t u   m a s a l a h   s e r i u s ,   t a p i   k a d a n g   d i k a s i h   s o l u s i   y a n g   k a y a k   b e r c a n d a .   W a h ,   e m a n g   p e r l u   d i - M u s y a w a r a h - i n   n i h ! 
 
 |   M u s y a w a r a h   h t t p s : / / t . c o / n a W V v i 7 1 4 V"
"Fitur Jagoan Clouds, Cegah Kebocoran Data https://t.co/M9VVT76ijz",positive,"fitur jagoan clouds, cegah kebocoran data https://t.co/m9vvt76ijz",fitur jagoan clouds  cegah kebocoran data ,"['fitur', 'jagoan', 'clouds', 'cegah', 'kebocoran', 'data']","['fitur', 'jagoan', 'clouds', 'cegah', 'kebocoran', 'data']","['fitur', 'jago', 'clouds', 'cegah', 'bocor', 'data']","F i t u r   J a g o a n   C l o u d s ,   C e g a h   K e b o c o r a n   D a t a   h t t p s : / / t . c o / M 9 V V T 7 6 i j z"
"Meutya Hafid: RUU PDP Diharapkan Melindungi Kebocoran Data Pribadi Masyarakat
https://t.co/yJTpyk1VBB
#airlanggahartarto #airlanggapemersatu #airlanggauntukindonesia #partaigolkar #golkarpedia #golkarsolid",positive,"meutya hafid: ruu pdp diharapkan melindungi kebocoran data pribadi masyarakat
https://t.co/yjtpyk1vbb
#airlanggahartarto #airlanggapemersatu #airlanggauntukindonesia #partaigolkar #golkarpedia #golkarsolid",meutya hafid  ruu pdp diharapkan melindungi kebocoran data pribadi masyarakat airlanggahartarto airlanggapemersatu airlanggauntukindonesia partaigolkar golkarpedia golkarsolid,"['meutya', 'hafid', 'ruu', 'pdp', 'diharapkan', 'melindungi', 'kebocoran', 'data', 'pribadi', 'masyarakat', 'airlanggahartarto', 'airlanggapemersatu', 'airlanggauntukindonesia', 'partaigolkar', 'golkarpedia', 'golkarsolid']","['meutya', 'hafid', 'ruu', 'pdp', 'diharapkan', 'melindungi', 'kebocoran', 'data', 'pribadi', 'masyarakat', 'airlanggahartarto', 'airlanggapemersatu', 'airlanggauntukindonesia', 'partaigolkar', 'golkarpedia', 'golkarsolid']","['meutya', 'hafid', 'ruu', 'pdp', 'harap', 'lindung', 'bocor', 'data', 'pribadi', 'masyarakat', 'airlanggahartarto', 'airlanggapemersatu', 'airlanggauntukindonesia', 'partaigolkar', 'golkarpedia', 'golkarsolid']","M e u t y a   H a f i d :   R U U   P D P   D i h a r a p k a n   M e l i n d u n g i   K e b o c o r a n   D a t a   P r i b a d i   M a s y a r a k a t 
 h t t p s : / / t . c o / y J T p y k 1 V B B 
 # a i r l a n g g a h a r t a r t o   # a i r l a n g g a p e m e r s a t u   # a i r l a n g g a u n t u k i n d o n e s i a   # p a r t a i g o l k a r   # g o l k a r p e d i a   # g o l k a r s o l i d"
"Begitulah kalo sistem pemerintahan yang ada sekarang gak diisi sama orang2 yang profesional dibidangnya, alhasil gak punya rasa tanggung jawab sama sekali dan menganggap sepele permasalahan kebocoran data 
Semoga indo bisa lebih baik dg presiden hebat di 2024",positive,"begitulah kalo sistem pemerintahan yang ada sekarang gak diisi sama orang2 yang profesional dibidangnya, alhasil gak punya rasa tanggung jawab sama sekali dan menganggap sepele permasalahan kebocoran data 
semoga indo bisa lebih baik dg presiden hebat di 2024",begitulah kalo sistem pemerintahan yang ada sekarang gak diisi sama orang yang profesional dibidangnya  alhasil gak punya rasa tanggung jawab sama sekali dan menganggap sepele permasalahan kebocoran data semoga indo bisa lebih baik dg presiden hebat di ,"['begitulah', 'kalo', 'sistem', 'pemerintahan', 'yang', 'ada', 'sekarang', 'gak', 'diisi', 'sama', 'orang', 'yang', 'profesional', 'dibidangnya', 'alhasil', 'gak', 'punya', 'rasa', 'tanggung', 'jawab', 'sama', 'sekali', 'dan', 'menganggap', 'sepele', 'permasalahan', 'kebocoran', 'data', 'semoga', 'indo', 'bisa', 'lebih', 'baik', 'dg', 'presiden', 'hebat', 'di']","['sistem', 'pemerintahan', 'diisi', 'orang', 'profesional', 'dibidangnya', 'alhasil', 'tanggung', 'menganggap', 'sepele', 'permasalahan', 'kebocoran', 'data', 'semoga', 'indo', 'presiden', 'hebat']","['sistem', 'perintah', 'isi', 'orang', 'profesional', 'bidang', 'alhasil', 'tanggung', 'anggap', 'sepele', 'masalah', 'bocor', 'data', 'moga', 'indo', 'presiden', 'hebat']","B e g i t u l a h   k a l o   s i s t e m   p e m e r i n t a h a n   y a n g   a d a   s e k a r a n g   g a k   d i i s i   s a m a   o r a n g 2   y a n g   p r o f e s i o n a l   d i b i d a n g n y a ,   a l h a s i l   g a k   p u n y a   r a s a   t a n g g u n g   j a w a b   s a m a   s e k a l i   d a n   m e n g a n g g a p   s e p e l e   p e r m a s a l a h a n   k e b o c o r a n   d a t a   
 S e m o g a   i n d o   b i s a   l e b i h   b a i k   d g   p r e s i d e n   h e b a t   d i   2 0 2 4"
"Cegah Kebocoran Data, Jagoan Cloud Punya Solusinya
https://t.co/vLdZIimj3O",positive,"cegah kebocoran data, jagoan cloud punya solusinya
https://t.co/vldziimj3o",cegah kebocoran data  jagoan cloud punya solusinya ,"['cegah', 'kebocoran', 'data', 'jagoan', 'cloud', 'punya', 'solusinya']","['cegah', 'kebocoran', 'data', 'jagoan', 'cloud', 'solusinya']","['cegah', 'bocor', 'data', 'jago', 'cloud', 'solusi']","C e g a h   K e b o c o r a n   D a t a ,   J a g o a n   C l o u d   P u n y a   S o l u s i n y a 
 h t t p s : / / t . c o / v L d Z I i m j 3 O"
"RUU PDP Segera Disahkan, DPR Harap Tak Ada Lagi Kebocoran Data Pribadi https://t.co/YVhS43ggm4",positive,"ruu pdp segera disahkan, dpr harap tak ada lagi kebocoran data pribadi https://t.co/yvhs43ggm4",ruu pdp segera disahkan  dpr harap tak ada lagi kebocoran data pribadi ,"['ruu', 'pdp', 'segera', 'disahkan', 'dpr', 'harap', 'tak', 'ada', 'lagi', 'kebocoran', 'data', 'pribadi']","['ruu', 'pdp', 'disahkan', 'dpr', 'harap', 'kebocoran', 'data', 'pribadi']","['ruu', 'pdp', 'sah', 'dpr', 'harap', 'bocor', 'data', 'pribadi']","R U U   P D P   S e g e r a   D i s a h k a n ,   D P R   H a r a p   T a k   A d a   L a g i   K e b o c o r a n   D a t a   P r i b a d i   h t t p s : / / t . c o / Y V h S 4 3 g g m 4"
"RUU PDP Segera Disahkan, DPR Harap Tak Ada Lagi Kebocoran Data Pribadi https://t.co/OiIjR7pRxN",positive,"ruu pdp segera disahkan, dpr harap tak ada lagi kebocoran data pribadi https://t.co/oiijr7prxn",ruu pdp segera disahkan  dpr harap tak ada lagi kebocoran data pribadi ,"['ruu', 'pdp', 'segera', 'disahkan', 'dpr', 'harap', 'tak', 'ada', 'lagi', 'kebocoran', 'data', 'pribadi']","['ruu', 'pdp', 'disahkan', 'dpr', 'harap', 'kebocoran', 'data', 'pribadi']","['ruu', 'pdp', 'sah', 'dpr', 'harap', 'bocor', 'data', 'pribadi']","R U U   P D P   S e g e r a   D i s a h k a n ,   D P R   H a r a p   T a k   A d a   L a g i   K e b o c o r a n   D a t a   P r i b a d i   h t t p s : / / t . c o / O i I j R 7 p R x N"
"@cakimiNOW Tidak bisa dihindari, kebocoran disebabkan salah tatakelola. Diperlukan perbaikan menyeluruh agar keamanan data bisa terjamin.",positive,"@cakiminow tidak bisa dihindari, kebocoran disebabkan salah tatakelola. diperlukan perbaikan menyeluruh agar keamanan data bisa terjamin.", tidak bisa dihindari  kebocoran disebabkan salah tatakelola  diperlukan perbaikan menyeluruh agar keamanan data bisa terjamin ,"['tidak', 'bisa', 'dihindari', 'kebocoran', 'disebabkan', 'salah', 'tatakelola', 'diperlukan', 'perbaikan', 'menyeluruh', 'agar', 'keamanan', 'data', 'bisa', 'terjamin']","['dihindari', 'kebocoran', 'disebabkan', 'salah', 'tatakelola', 'perbaikan', 'keamanan', 'data', 'terjamin']","['hindar', 'bocor', 'sebab', 'salah', 'tatakelola', 'baik', 'aman', 'data', 'jamin']","@ c a k i m i N O W   T i d a k   b i s a   d i h i n d a r i ,   k e b o c o r a n   d i s e b a b k a n   s a l a h   t a t a k e l o l a .   D i p e r l u k a n   p e r b a i k a n   m e n y e l u r u h   a g a r   k e a m a n a n   d a t a   b i s a   t e r j a m i n ."
"@toegiono @gorioyoo @CNNIndonesia Udah lama kebocoran data Nik, masnya lebih gencar lagi uptodatenya",positive,"@toegiono @gorioyoo @cnnindonesia udah lama kebocoran data nik, masnya lebih gencar lagi uptodatenya", udah lama kebocoran data nik  masnya lebih gencar lagi uptodatenya,"['udah', 'lama', 'kebocoran', 'data', 'nik', 'masnya', 'lebih', 'gencar', 'lagi', 'uptodatenya']","['udah', 'kebocoran', 'data', 'nik', 'masnya', 'gencar', 'uptodatenya']","['udah', 'bocor', 'data', 'nik', 'mas', 'gencar', 'uptodatenya']","@ t o e g i o n o   @ g o r i o y o o   @ C N N I n d o n e s i a   U d a h   l a m a   k e b o c o r a n   d a t a   N i k ,   m a s n y a   l e b i h   g e n c a r   l a g i   u p t o d a t e n y a"
"Maraknya Kebocoran Data Publik, Ombudsman RI Dorong RUU PDP Disahkan https://t.co/Jc5QP685r7",positive,"maraknya kebocoran data publik, ombudsman ri dorong ruu pdp disahkan https://t.co/jc5qp685r7",maraknya kebocoran data publik  ombudsman ri dorong ruu pdp disahkan ,"['maraknya', 'kebocoran', 'data', 'publik', 'ombudsman', 'ri', 'dorong', 'ruu', 'pdp', 'disahkan']","['maraknya', 'kebocoran', 'data', 'publik', 'ombudsman', 'ri', 'dorong', 'ruu', 'pdp', 'disahkan']","['marak', 'bocor', 'data', 'publik', 'ombudsman', 'ri', 'dorong', 'ruu', 'pdp', 'sah']","M a r a k n y a   K e b o c o r a n   D a t a   P u b l i k ,   O m b u d s m a n   R I   D o r o n g   R U U   P D P   D i s a h k a n   h t t p s : / / t . c o / J c 5 Q P 6 8 5 r 7"
@yourlocalriot @masadepansureal @txtdrpemerintah Lengkap banget ya kebocoran data nya wkwkwkwkwk,positive,@yourlocalriot @masadepansureal @txtdrpemerintah lengkap banget ya kebocoran data nya wkwkwkwkwk, lengkap banget ya kebocoran data nya wkwkwkwkwk,"['lengkap', 'banget', 'ya', 'kebocoran', 'data', 'nya', 'wkwkwkwkwk']","['lengkap', 'banget', 'kebocoran', 'data', 'wkwkwkwkwk']","['lengkap', 'banget', 'bocor', 'data', 'wkwkwkwkwk']",@ y o u r l o c a l r i o t   @ m a s a d e p a n s u r e a l   @ t x t d r p e m e r i n t a h   L e n g k a p   b a n g e t   y a   k e b o c o r a n   d a t a   n y a   w k w k w k w k w k
happy birthday sir @PlateJohnny selamat menikmati kebocoran data!!,positive,happy birthday sir @platejohnny selamat menikmati kebocoran data!!,happy birthday sir selamat menikmati kebocoran data  ,"['happy', 'birthday', 'sir', 'selamat', 'menikmati', 'kebocoran', 'data']","['happy', 'birthday', 'sir', 'selamat', 'menikmati', 'kebocoran', 'data']","['happy', 'birthday', 'sir', 'selamat', 'nikmat', 'bocor', 'data']",h a p p y   b i r t h d a y   s i r   @ P l a t e J o h n n y   s e l a m a t   m e n i k m a t i   k e b o c o r a n   d a t a ! !
"Soal kebocoran data,sejak awal banyak yg ingatkan,tp pemerintah selalu pede bilang aman,skrg terbukti ga aman,pada kebingungan.",positive,"soal kebocoran data,sejak awal banyak yg ingatkan,tp pemerintah selalu pede bilang aman,skrg terbukti ga aman,pada kebingungan.",soal kebocoran data sejak awal banyak yg ingatkan tp pemerintah selalu pede bilang aman skrg terbukti ga aman pada kebingungan ,"['soal', 'kebocoran', 'data', 'sejak', 'awal', 'banyak', 'yg', 'ingatkan', 'tp', 'pemerintah', 'selalu', 'pede', 'bilang', 'aman', 'skrg', 'terbukti', 'ga', 'aman', 'pada', 'kebingungan']","['kebocoran', 'data', 'ingatkan', 'tp', 'pemerintah', 'pede', 'aman', 'skrg', 'terbukti', 'aman', 'kebingungan']","['bocor', 'data', 'ingat', 'tp', 'perintah', 'pede', 'aman', 'skrg', 'bukti', 'aman', 'bingung']","S o a l   k e b o c o r a n   d a t a , s e j a k   a w a l   b a n y a k   y g   i n g a t k a n , t p   p e m e r i n t a h   s e l a l u   p e d e   b i l a n g   a m a n , s k r g   t e r b u k t i   g a   a m a n , p a d a   k e b i n g u n g a n ."
"Marak Kebocoran Data, Menkominfo Johnny Plate Harap RUU PDP Segera Disahkan

Menkominfo @PlateJohnny mengatakan, RUU PDP baru saja melewati tingkat I dalam rapat bersama komisi I DPR RI.
@kemkominfo
https://t.co/TsiEDRa8df",positive,"marak kebocoran data, menkominfo johnny plate harap ruu pdp segera disahkan

menkominfo @platejohnny mengatakan, ruu pdp baru saja melewati tingkat i dalam rapat bersama komisi i dpr ri.
@kemkominfo
https://t.co/tsiedra8df",marak kebocoran data  menkominfo johnny plate harap ruu pdp segera disahkan menkominfo mengatakan  ruu pdp baru saja melewati tingkat i dalam rapat bersama komisi i dpr ri  ,"['marak', 'kebocoran', 'data', 'menkominfo', 'johnny', 'plate', 'harap', 'ruu', 'pdp', 'segera', 'disahkan', 'menkominfo', 'mengatakan', 'ruu', 'pdp', 'baru', 'saja', 'melewati', 'tingkat', 'i', 'dalam', 'rapat', 'bersama', 'komisi', 'i', 'dpr', 'ri']","['marak', 'kebocoran', 'data', 'menkominfo', 'johnny', 'plate', 'harap', 'ruu', 'pdp', 'disahkan', 'menkominfo', 'ruu', 'pdp', 'melewati', 'tingkat', 'i', 'rapat', 'komisi', 'i', 'dpr', 'ri']","['marak', 'bocor', 'data', 'menkominfo', 'johnny', 'plate', 'harap', 'ruu', 'pdp', 'sah', 'menkominfo', 'ruu', 'pdp', 'lewat', 'tingkat', 'i', 'rapat', 'komisi', 'i', 'dpr', 'ri']","M a r a k   K e b o c o r a n   D a t a ,   M e n k o m i n f o   J o h n n y   P l a t e   H a r a p   R U U   P D P   S e g e r a   D i s a h k a n 
 
 M e n k o m i n f o   @ P l a t e J o h n n y   m e n g a t a k a n ,   R U U   P D P   b a r u   s a j a   m e l e w a t i   t i n g k a t   I   d a l a m   r a p a t   b e r s a m a   k o m i s i   I   D P R   R I . 
 @ k e m k o m i n f o 
 h t t p s : / / t . c o / T s i E D R a 8 d f"
"Marak Kebocoran Data, Menkominfo @PlateJohnny Harap RUU PDP Segera Disahkan

UU ini nantinya juga akan mengatur tentang kewajiban dan sanksi bagi tindakan ƒ?? tindakan melawan hukum terhadap data pribadi,
@kemkominfo
https://t.co/lMv0ayPkZ8",positive,"marak kebocoran data, menkominfo @platejohnny harap ruu pdp segera disahkan

uu ini nantinya juga akan mengatur tentang kewajiban dan sanksi bagi tindakan ƒ?? tindakan melawan hukum terhadap data pribadi,
@kemkominfo
https://t.co/lmv0aypkz8",marak kebocoran data  menkominfo harap ruu pdp segera disahkan uu ini nantinya juga akan mengatur tentang kewajiban dan sanksi bagi tindakan     tindakan melawan hukum terhadap data pribadi  ,"['marak', 'kebocoran', 'data', 'menkominfo', 'harap', 'ruu', 'pdp', 'segera', 'disahkan', 'uu', 'ini', 'nantinya', 'juga', 'akan', 'mengatur', 'tentang', 'kewajiban', 'dan', 'sanksi', 'bagi', 'tindakan', 'tindakan', 'melawan', 'hukum', 'terhadap', 'data', 'pribadi']","['marak', 'kebocoran', 'data', 'menkominfo', 'harap', 'ruu', 'pdp', 'disahkan', 'uu', 'mengatur', 'kewajiban', 'sanksi', 'tindakan', 'tindakan', 'melawan', 'hukum', 'data', 'pribadi']","['marak', 'bocor', 'data', 'menkominfo', 'harap', 'ruu', 'pdp', 'sah', 'uu', 'atur', 'wajib', 'sanksi', 'tindak', 'tindak', 'lawan', 'hukum', 'data', 'pribadi']","M a r a k   K e b o c o r a n   D a t a ,   M e n k o m i n f o   @ P l a t e J o h n n y   H a r a p   R U U   P D P   S e g e r a   D i s a h k a n 
 
 U U   i n i   n a n t i n y a   j u g a   a k a n   m e n g a t u r   t e n t a n g   k e w a j i b a n   d a n   s a n k s i   b a g i   t i n d a k a n   ƒ ? ?   t i n d a k a n   m e l a w a n   h u k u m   t e r h a d a p   d a t a   p r i b a d i , 
 @ k e m k o m i n f o 
 h t t p s : / / t . c o / l M v 0 a y P k Z 8"
