Tweet,Sentiment,Casefolding,Cleansing,Tokenizing,Stopword,Stemming,Dataclean
"data pribadi masyarakat selama ini belum begitu terjamin keamanannya karna adanya potensi kebocoran data guys, namun akhirnya UU PDP disahkan Puan Lindungi Datapribadi https://t.co/uGW6Z87AyK",positive,"data pribadi masyarakat selama ini belum begitu terjamin keamanannya karna adanya potensi kebocoran data guys, namun akhirnya uu pdp disahkan puan lindungi datapribadi https://t.co/ugw6z87ayk",data pribadi masyarakat selama ini belum begitu terjamin keamanannya karna adanya potensi kebocoran data guys  namun akhirnya uu pdp disahkan puan lindungi datapribadi ,"['data', 'pribadi', 'masyarakat', 'selama', 'ini', 'belum', 'begitu', 'terjamin', 'keamanannya', 'karna', 'adanya', 'potensi', 'kebocoran', 'data', 'guys', 'namun', 'akhirnya', 'uu', 'pdp', 'disahkan', 'puan', 'lindungi', 'datapribadi']","['data', 'pribadi', 'masyarakat', 'terjamin', 'keamanannya', 'karna', 'potensi', 'kebocoran', 'data', 'guys', 'uu', 'pdp', 'disahkan', 'puan', 'lindungi', 'datapribadi']","['data', 'pribadi', 'masyarakat', 'jamin', 'aman', 'karna', 'potensi', 'bocor', 'data', 'guys', 'uu', 'pdp', 'sah', 'puan', 'lindung', 'datapribadi']",data pribadi masyarakat jamin aman karna potensi bocor data guys uu pdp sah puan lindung datapribadi
Berharap banget semoga kedepannya RUU PDP bisa menekan angka kebocoran daya dan bahkan ga ada kebocoran data lagi. Puan Lindungi Datapribadi https://t.co/WnJH6FTsz5 https://t.co/qa1v21YNjf,positive,berharap banget semoga kedepannya ruu pdp bisa menekan angka kebocoran daya dan bahkan ga ada kebocoran data lagi. puan lindungi datapribadi https://t.co/wnjh6ftsz5 https://t.co/qa1v21ynjf,berharap banget semoga kedepannya ruu pdp bisa menekan angka kebocoran daya dan bahkan ga ada kebocoran data lagi  puan lindungi datapribadi ,"['berharap', 'banget', 'semoga', 'kedepannya', 'ruu', 'pdp', 'bisa', 'menekan', 'angka', 'kebocoran', 'daya', 'dan', 'bahkan', 'ga', 'ada', 'kebocoran', 'data', 'lagi', 'puan', 'lindungi', 'datapribadi']","['berharap', 'banget', 'semoga', 'kedepannya', 'ruu', 'pdp', 'menekan', 'angka', 'kebocoran', 'daya', 'kebocoran', 'data', 'puan', 'lindungi', 'datapribadi']","['harap', 'banget', 'moga', 'depan', 'ruu', 'pdp', 'tekan', 'angka', 'bocor', 'daya', 'bocor', 'data', 'puan', 'lindung', 'datapribadi']",harap banget moga depan ruu pdp tekan angka bocor daya bocor data puan lindung datapribadi
Berharap semoga kedepannya RUU PDP bisa menekan angka kebocoran dan bahkan tak akan ada lagi kebocoran data masyarakat lagi. Puan Lindungi Datapribadi https://t.co/sOgovjFMhZ https://t.co/9KctSFdU3U,positive,berharap semoga kedepannya ruu pdp bisa menekan angka kebocoran dan bahkan tak akan ada lagi kebocoran data masyarakat lagi. puan lindungi datapribadi https://t.co/sogovjfmhz https://t.co/9kctsfdu3u,berharap semoga kedepannya ruu pdp bisa menekan angka kebocoran dan bahkan tak akan ada lagi kebocoran data masyarakat lagi  puan lindungi datapribadi ,"['berharap', 'semoga', 'kedepannya', 'ruu', 'pdp', 'bisa', 'menekan', 'angka', 'kebocoran', 'dan', 'bahkan', 'tak', 'akan', 'ada', 'lagi', 'kebocoran', 'data', 'masyarakat', 'lagi', 'puan', 'lindungi', 'datapribadi']","['berharap', 'semoga', 'kedepannya', 'ruu', 'pdp', 'menekan', 'angka', 'kebocoran', 'kebocoran', 'data', 'masyarakat', 'puan', 'lindungi', 'datapribadi']","['harap', 'moga', 'depan', 'ruu', 'pdp', 'tekan', 'angka', 'bocor', 'bocor', 'data', 'masyarakat', 'puan', 'lindung', 'datapribadi']",harap moga depan ruu pdp tekan angka bocor bocor data masyarakat puan lindung datapribadi
sangat diharapkan semoga kedepannya RUU PDP bisa menekan angka kebocoran daya dan bahkan tidak ada kebocoran data lagi. Puan Lindungi Datapribadi https://t.co/Ay4NJDg8Uf https://t.co/AsYlA9oXMv,positive,sangat diharapkan semoga kedepannya ruu pdp bisa menekan angka kebocoran daya dan bahkan tidak ada kebocoran data lagi. puan lindungi datapribadi https://t.co/ay4njdg8uf https://t.co/asyla9oxmv,sangat diharapkan semoga kedepannya ruu pdp bisa menekan angka kebocoran daya dan bahkan tidak ada kebocoran data lagi  puan lindungi datapribadi ,"['sangat', 'diharapkan', 'semoga', 'kedepannya', 'ruu', 'pdp', 'bisa', 'menekan', 'angka', 'kebocoran', 'daya', 'dan', 'bahkan', 'tidak', 'ada', 'kebocoran', 'data', 'lagi', 'puan', 'lindungi', 'datapribadi']","['diharapkan', 'semoga', 'kedepannya', 'ruu', 'pdp', 'menekan', 'angka', 'kebocoran', 'daya', 'kebocoran', 'data', 'puan', 'lindungi', 'datapribadi']","['harap', 'moga', 'depan', 'ruu', 'pdp', 'tekan', 'angka', 'bocor', 'daya', 'bocor', 'data', 'puan', 'lindung', 'datapribadi']",harap moga depan ruu pdp tekan angka bocor daya bocor data puan lindung datapribadi
"Data pribadi masyarakat selama ini belum begitu terjamin keamanannya karna adanya potensi kebocoran data guys, namun akhirnya UU PDP disahkan. Semoga dengan begini tidak ada kebocoran lagi. Puan Lindungi Datapribadi https://t.co/ULzlb52mtw",positive,"data pribadi masyarakat selama ini belum begitu terjamin keamanannya karna adanya potensi kebocoran data guys, namun akhirnya uu pdp disahkan. semoga dengan begini tidak ada kebocoran lagi. puan lindungi datapribadi https://t.co/ulzlb52mtw",data pribadi masyarakat selama ini belum begitu terjamin keamanannya karna adanya potensi kebocoran data guys  namun akhirnya uu pdp disahkan  semoga dengan begini tidak ada kebocoran lagi  puan lindungi datapribadi ,"['data', 'pribadi', 'masyarakat', 'selama', 'ini', 'belum', 'begitu', 'terjamin', 'keamanannya', 'karna', 'adanya', 'potensi', 'kebocoran', 'data', 'guys', 'namun', 'akhirnya', 'uu', 'pdp', 'disahkan', 'semoga', 'dengan', 'begini', 'tidak', 'ada', 'kebocoran', 'lagi', 'puan', 'lindungi', 'datapribadi']","['data', 'pribadi', 'masyarakat', 'terjamin', 'keamanannya', 'karna', 'potensi', 'kebocoran', 'data', 'guys', 'uu', 'pdp', 'disahkan', 'semoga', 'kebocoran', 'puan', 'lindungi', 'datapribadi']","['data', 'pribadi', 'masyarakat', 'jamin', 'aman', 'karna', 'potensi', 'bocor', 'data', 'guys', 'uu', 'pdp', 'sah', 'moga', 'bocor', 'puan', 'lindung', 'datapribadi']",data pribadi masyarakat jamin aman karna potensi bocor data guys uu pdp sah moga bocor puan lindung datapribadi
"Kecekatan DPR yang bersama-sama pemerintah merealisasikan UU PDP dinilai menghadirkan rasa aman bagi warga Indonesia di tengah maraknya kasus-kasus kebocoran data.
Puan Lindungi Datapribadi https://t.co/bTfJm620lq",positive,"kecekatan dpr yang bersama-sama pemerintah merealisasikan uu pdp dinilai menghadirkan rasa aman bagi warga indonesia di tengah maraknya kasus-kasus kebocoran data.
puan lindungi datapribadi https://t.co/btfjm620lq",kecekatan dpr yang bersama sama pemerintah merealisasikan uu pdp dinilai menghadirkan rasa aman bagi warga indonesia di tengah maraknya kasus kasus kebocoran data  puan lindungi datapribadi ,"['kecekatan', 'dpr', 'yang', 'bersama', 'sama', 'pemerintah', 'merealisasikan', 'uu', 'pdp', 'dinilai', 'menghadirkan', 'rasa', 'aman', 'bagi', 'warga', 'indonesia', 'di', 'tengah', 'maraknya', 'kasus', 'kasus', 'kebocoran', 'data', 'puan', 'lindungi', 'datapribadi']","['kecekatan', 'dpr', 'pemerintah', 'merealisasikan', 'uu', 'pdp', 'dinilai', 'menghadirkan', 'aman', 'warga', 'indonesia', 'maraknya', 'kebocoran', 'data', 'puan', 'lindungi', 'datapribadi']","['cekat', 'dpr', 'perintah', 'realisasi', 'uu', 'pdp', 'nilai', 'hadir', 'aman', 'warga', 'indonesia', 'marak', 'bocor', 'data', 'puan', 'lindung', 'datapribadi']",cekat dpr perintah realisasi uu pdp nilai hadir aman warga indonesia marak bocor data puan lindung datapribadi
"data pribadi masyarakat selama ini belum begitu terjamin keamanannya karna adanya potensi kebocoran data guys, namun akhirnya UU PDP disahkan Puan Lindungi Datapribadi https://t.co/EGyQx6yuDY",positive,"data pribadi masyarakat selama ini belum begitu terjamin keamanannya karna adanya potensi kebocoran data guys, namun akhirnya uu pdp disahkan puan lindungi datapribadi https://t.co/egyqx6yudy",data pribadi masyarakat selama ini belum begitu terjamin keamanannya karna adanya potensi kebocoran data guys  namun akhirnya uu pdp disahkan puan lindungi datapribadi ,"['data', 'pribadi', 'masyarakat', 'selama', 'ini', 'belum', 'begitu', 'terjamin', 'keamanannya', 'karna', 'adanya', 'potensi', 'kebocoran', 'data', 'guys', 'namun', 'akhirnya', 'uu', 'pdp', 'disahkan', 'puan', 'lindungi', 'datapribadi']","['data', 'pribadi', 'masyarakat', 'terjamin', 'keamanannya', 'karna', 'potensi', 'kebocoran', 'data', 'guys', 'uu', 'pdp', 'disahkan', 'puan', 'lindungi', 'datapribadi']","['data', 'pribadi', 'masyarakat', 'jamin', 'aman', 'karna', 'potensi', 'bocor', 'data', 'guys', 'uu', 'pdp', 'sah', 'puan', 'lindung', 'datapribadi']",data pribadi masyarakat jamin aman karna potensi bocor data guys uu pdp sah puan lindung datapribadi
Saya sangat setuju banget dengan adanya RUU PDP yang akan disahkan agar mencegah kebocoran data seperti sebelumnya dan bisa melindungi data rakyat. Puan Lindungi Datapribadi https://t.co/zuF3H3Qpiv https://t.co/XWuiJykkDj,positive,saya sangat setuju banget dengan adanya ruu pdp yang akan disahkan agar mencegah kebocoran data seperti sebelumnya dan bisa melindungi data rakyat. puan lindungi datapribadi https://t.co/zuf3h3qpiv https://t.co/xwuijykkdj,saya sangat setuju banget dengan adanya ruu pdp yang akan disahkan agar mencegah kebocoran data seperti sebelumnya dan bisa melindungi data rakyat  puan lindungi datapribadi ,"['saya', 'sangat', 'setuju', 'banget', 'dengan', 'adanya', 'ruu', 'pdp', 'yang', 'akan', 'disahkan', 'agar', 'mencegah', 'kebocoran', 'data', 'seperti', 'sebelumnya', 'dan', 'bisa', 'melindungi', 'data', 'rakyat', 'puan', 'lindungi', 'datapribadi']","['setuju', 'banget', 'ruu', 'pdp', 'disahkan', 'mencegah', 'kebocoran', 'data', 'melindungi', 'data', 'rakyat', 'puan', 'lindungi', 'datapribadi']","['tuju', 'banget', 'ruu', 'pdp', 'sah', 'cegah', 'bocor', 'data', 'lindung', 'data', 'rakyat', 'puan', 'lindung', 'datapribadi']",tuju banget ruu pdp sah cegah bocor data lindung data rakyat puan lindung datapribadi
"Saat ini lagi viral fenomena hacker Bjorka, oleh karna itu UU PDP hadir untuk memberikan perlindungan kepada data pribadi masyarakat agar tidak terjadi kebocoran 
Puan Lindungi Datapribadi https://t.co/ulnpLyF9nG",positive,"saat ini lagi viral fenomena hacker bjorka, oleh karna itu uu pdp hadir untuk memberikan perlindungan kepada data pribadi masyarakat agar tidak terjadi kebocoran 
puan lindungi datapribadi https://t.co/ulnplyf9ng",saat ini lagi viral fenomena hacker bjorka  oleh karna itu uu pdp hadir untuk memberikan perlindungan kepada data pribadi masyarakat agar tidak terjadi kebocoran puan lindungi datapribadi ,"['saat', 'ini', 'lagi', 'viral', 'fenomena', 'hacker', 'bjorka', 'oleh', 'karna', 'itu', 'uu', 'pdp', 'hadir', 'untuk', 'memberikan', 'perlindungan', 'kepada', 'data', 'pribadi', 'masyarakat', 'agar', 'tidak', 'terjadi', 'kebocoran', 'puan', 'lindungi', 'datapribadi']","['viral', 'fenomena', 'hacker', 'bjorka', 'karna', 'uu', 'pdp', 'hadir', 'perlindungan', 'data', 'pribadi', 'masyarakat', 'kebocoran', 'puan', 'lindungi', 'datapribadi']","['viral', 'fenomena', 'hacker', 'bjorka', 'karna', 'uu', 'pdp', 'hadir', 'lindung', 'data', 'pribadi', 'masyarakat', 'bocor', 'puan', 'lindung', 'datapribadi']",viral fenomena hacker bjorka karna uu pdp hadir lindung data pribadi masyarakat bocor puan lindung datapribadi
"Pengesahan UU PDP ini merupakan salah satu satu kewajiban negara yg diwujudkan demi melindungi data pribadi masyarakat sehingga diharapkan tidak lagi ada kebocoran data 
Puan Lindungi Datapribadi https://t.co/VL3MLYNAcw",positive,"pengesahan uu pdp ini merupakan salah satu satu kewajiban negara yg diwujudkan demi melindungi data pribadi masyarakat sehingga diharapkan tidak lagi ada kebocoran data 
puan lindungi datapribadi https://t.co/vl3mlynacw",pengesahan uu pdp ini merupakan salah satu satu kewajiban negara yg diwujudkan demi melindungi data pribadi masyarakat sehingga diharapkan tidak lagi ada kebocoran data puan lindungi datapribadi ,"['pengesahan', 'uu', 'pdp', 'ini', 'merupakan', 'salah', 'satu', 'satu', 'kewajiban', 'negara', 'yg', 'diwujudkan', 'demi', 'melindungi', 'data', 'pribadi', 'masyarakat', 'sehingga', 'diharapkan', 'tidak', 'lagi', 'ada', 'kebocoran', 'data', 'puan', 'lindungi', 'datapribadi']","['pengesahan', 'uu', 'pdp', 'salah', 'kewajiban', 'negara', 'diwujudkan', 'melindungi', 'data', 'pribadi', 'masyarakat', 'diharapkan', 'kebocoran', 'data', 'puan', 'lindungi', 'datapribadi']","['kesah', 'uu', 'pdp', 'salah', 'wajib', 'negara', 'wujud', 'lindung', 'data', 'pribadi', 'masyarakat', 'harap', 'bocor', 'data', 'puan', 'lindung', 'datapribadi']",kesah uu pdp salah wajib negara wujud lindung data pribadi masyarakat harap bocor data puan lindung datapribadi
Pimpinan DPR berterima kasih kepada para pakar dan seluruh elemen bangsa yang berkontribusi memberikan masukan tentang RUU PDP mantap semoga kedepanny tidak terjadi lagi kebocoran data. Puan Lindungi Datapribadi https://t.co/nidIJOrp8D,positive,pimpinan dpr berterima kasih kepada para pakar dan seluruh elemen bangsa yang berkontribusi memberikan masukan tentang ruu pdp mantap semoga kedepanny tidak terjadi lagi kebocoran data. puan lindungi datapribadi https://t.co/nidijorp8d,pimpinan dpr berterima kasih kepada para pakar dan seluruh elemen bangsa yang berkontribusi memberikan masukan tentang ruu pdp mantap semoga kedepanny tidak terjadi lagi kebocoran data  puan lindungi datapribadi ,"['pimpinan', 'dpr', 'berterima', 'kasih', 'kepada', 'para', 'pakar', 'dan', 'seluruh', 'elemen', 'bangsa', 'yang', 'berkontribusi', 'memberikan', 'masukan', 'tentang', 'ruu', 'pdp', 'mantap', 'semoga', 'kedepanny', 'tidak', 'terjadi', 'lagi', 'kebocoran', 'data', 'puan', 'lindungi', 'datapribadi']","['pimpinan', 'dpr', 'berterima', 'kasih', 'pakar', 'elemen', 'bangsa', 'berkontribusi', 'masukan', 'ruu', 'pdp', 'mantap', 'semoga', 'kedepanny', 'kebocoran', 'data', 'puan', 'lindungi', 'datapribadi']","['pimpin', 'dpr', 'terima', 'kasih', 'pakar', 'elemen', 'bangsa', 'kontribusi', 'masuk', 'ruu', 'pdp', 'mantap', 'moga', 'kedepanny', 'bocor', 'data', 'puan', 'lindung', 'datapribadi']",pimpin dpr terima kasih pakar elemen bangsa kontribusi masuk ruu pdp mantap moga kedepanny bocor data puan lindung datapribadi
Aku sihh emang Berharap banget semoga kedepannya RUU PDP bisa menekan angka kebocoran daya dan bahkan ga ada kebocoran data lagi. Puan Lindungi Datapribadi https://t.co/LhIGFGuqIX https://t.co/n1BNGklKvt,positive,aku sihh emang berharap banget semoga kedepannya ruu pdp bisa menekan angka kebocoran daya dan bahkan ga ada kebocoran data lagi. puan lindungi datapribadi https://t.co/lhigfguqix https://t.co/n1bngklkvt,aku sihh emang berharap banget semoga kedepannya ruu pdp bisa menekan angka kebocoran daya dan bahkan ga ada kebocoran data lagi  puan lindungi datapribadi ,"['aku', 'sihh', 'emang', 'berharap', 'banget', 'semoga', 'kedepannya', 'ruu', 'pdp', 'bisa', 'menekan', 'angka', 'kebocoran', 'daya', 'dan', 'bahkan', 'ga', 'ada', 'kebocoran', 'data', 'lagi', 'puan', 'lindungi', 'datapribadi']","['sihh', 'emang', 'berharap', 'banget', 'semoga', 'kedepannya', 'ruu', 'pdp', 'menekan', 'angka', 'kebocoran', 'daya', 'kebocoran', 'data', 'puan', 'lindungi', 'datapribadi']","['sihh', 'emang', 'harap', 'banget', 'moga', 'depan', 'ruu', 'pdp', 'tekan', 'angka', 'bocor', 'daya', 'bocor', 'data', 'puan', 'lindung', 'datapribadi']",sihh emang harap banget moga depan ruu pdp tekan angka bocor daya bocor data puan lindung datapribadi
Berharap banget semoga kedepannya RUU PDP bisa menekan angka kebocoran daya dan bahkan ga ada kebocoran data lagi. Puan Lindungi Datapribadi https://t.co/GHasa5tJxw,positive,berharap banget semoga kedepannya ruu pdp bisa menekan angka kebocoran daya dan bahkan ga ada kebocoran data lagi. puan lindungi datapribadi https://t.co/ghasa5tjxw,berharap banget semoga kedepannya ruu pdp bisa menekan angka kebocoran daya dan bahkan ga ada kebocoran data lagi  puan lindungi datapribadi ,"['berharap', 'banget', 'semoga', 'kedepannya', 'ruu', 'pdp', 'bisa', 'menekan', 'angka', 'kebocoran', 'daya', 'dan', 'bahkan', 'ga', 'ada', 'kebocoran', 'data', 'lagi', 'puan', 'lindungi', 'datapribadi']","['berharap', 'banget', 'semoga', 'kedepannya', 'ruu', 'pdp', 'menekan', 'angka', 'kebocoran', 'daya', 'kebocoran', 'data', 'puan', 'lindungi', 'datapribadi']","['harap', 'banget', 'moga', 'depan', 'ruu', 'pdp', 'tekan', 'angka', 'bocor', 'daya', 'bocor', 'data', 'puan', 'lindung', 'datapribadi']",harap banget moga depan ruu pdp tekan angka bocor daya bocor data puan lindung datapribadi
Berharap banget semoga saja kedepannya RUU PDP bisa menekan angka kebocoran daya dan bahkan ga ada kebocoran data lagi. Puan Lindungi Datapribadi https://t.co/8To7t34O5i https://t.co/1jQnGkHTzK,positive,berharap banget semoga saja kedepannya ruu pdp bisa menekan angka kebocoran daya dan bahkan ga ada kebocoran data lagi. puan lindungi datapribadi https://t.co/8to7t34o5i https://t.co/1jqngkhtzk,berharap banget semoga saja kedepannya ruu pdp bisa menekan angka kebocoran daya dan bahkan ga ada kebocoran data lagi  puan lindungi datapribadi ,"['berharap', 'banget', 'semoga', 'saja', 'kedepannya', 'ruu', 'pdp', 'bisa', 'menekan', 'angka', 'kebocoran', 'daya', 'dan', 'bahkan', 'ga', 'ada', 'kebocoran', 'data', 'lagi', 'puan', 'lindungi', 'datapribadi']","['berharap', 'banget', 'semoga', 'kedepannya', 'ruu', 'pdp', 'menekan', 'angka', 'kebocoran', 'daya', 'kebocoran', 'data', 'puan', 'lindungi', 'datapribadi']","['harap', 'banget', 'moga', 'depan', 'ruu', 'pdp', 'tekan', 'angka', 'bocor', 'daya', 'bocor', 'data', 'puan', 'lindung', 'datapribadi']",harap banget moga depan ruu pdp tekan angka bocor daya bocor data puan lindung datapribadi
"Berharap banget semoga kedepannya RUU PDP bisa menekan angka kebocoran daya dan bahkan ga ada kebocoran data lagi.
Puan Lindungi Datapribadi https://t.co/DoQ6Icmbqs",positive,"berharap banget semoga kedepannya ruu pdp bisa menekan angka kebocoran daya dan bahkan ga ada kebocoran data lagi.
puan lindungi datapribadi https://t.co/doq6icmbqs",berharap banget semoga kedepannya ruu pdp bisa menekan angka kebocoran daya dan bahkan ga ada kebocoran data lagi  puan lindungi datapribadi ,"['berharap', 'banget', 'semoga', 'kedepannya', 'ruu', 'pdp', 'bisa', 'menekan', 'angka', 'kebocoran', 'daya', 'dan', 'bahkan', 'ga', 'ada', 'kebocoran', 'data', 'lagi', 'puan', 'lindungi', 'datapribadi']","['berharap', 'banget', 'semoga', 'kedepannya', 'ruu', 'pdp', 'menekan', 'angka', 'kebocoran', 'daya', 'kebocoran', 'data', 'puan', 'lindungi', 'datapribadi']","['harap', 'banget', 'moga', 'depan', 'ruu', 'pdp', 'tekan', 'angka', 'bocor', 'daya', 'bocor', 'data', 'puan', 'lindung', 'datapribadi']",harap banget moga depan ruu pdp tekan angka bocor daya bocor data puan lindung datapribadi
"Setuju banget dengan adanya RUU PDP yang akan disahkan agar mencegah kebocoran data seperti sebelumnya yang sudah terjadi. 
Puan Lindungi Datapribadi https://t.co/XAKRf2UxEH https://t.co/YowyxoV8Cr",positive,"setuju banget dengan adanya ruu pdp yang akan disahkan agar mencegah kebocoran data seperti sebelumnya yang sudah terjadi. 
puan lindungi datapribadi https://t.co/xakrf2uxeh https://t.co/yowyxov8cr",setuju banget dengan adanya ruu pdp yang akan disahkan agar mencegah kebocoran data seperti sebelumnya yang sudah terjadi  puan lindungi datapribadi ,"['setuju', 'banget', 'dengan', 'adanya', 'ruu', 'pdp', 'yang', 'akan', 'disahkan', 'agar', 'mencegah', 'kebocoran', 'data', 'seperti', 'sebelumnya', 'yang', 'sudah', 'terjadi', 'puan', 'lindungi', 'datapribadi']","['setuju', 'banget', 'ruu', 'pdp', 'disahkan', 'mencegah', 'kebocoran', 'data', 'puan', 'lindungi', 'datapribadi']","['tuju', 'banget', 'ruu', 'pdp', 'sah', 'cegah', 'bocor', 'data', 'puan', 'lindung', 'datapribadi']",tuju banget ruu pdp sah cegah bocor data puan lindung datapribadi
